dataset,epoch,batch,similarity_rate,filters,decoder_filter_reverse,kernel_sizes,ed_only,loss_history,similarity_history,reconstruction_history,model,recon,mse,mae,common_nn,common_nn_kmeans,rand_index
GunPoint,10,20,0.0001,"[64, 32, 16]",False,"[5, 5, 5]",False,"[9.47873, 1.2539737, 0.855622, 0.65453947, 0.539871, 0.45530778, 0.39783064, 0.35161334, 0.31528553, 0.29260525]","[90.08786, 1.7958773, 1.2217108, 0.90923035, 0.7377724, 0.63949925, 0.57178116, 0.51166314, 0.44474474, 0.39686337]","[9.470668, 1.2539202, 0.8555855, 0.6545141, 0.5398512, 0.45528942, 0.39781326, 0.35159722, 0.31527272, 0.2925947]",two_encoder,0.011496508860898445,0.9229761607381979,1.4576408300589687,0.42,3.466666666666667,1.0
GunPoint,10,20,0.0001,"[64, 32, 16]",True,"[5, 5, 5]",False,"[12.311055, 1.6362847, 1.0638295, 0.7891079, 0.6303378, 0.51694417, 0.43859857, 0.38159445, 0.34614027, 0.3142113]","[62.95076, 1.4513079, 1.0001212, 0.76855606, 0.63440627, 0.5198694, 0.46151364, 0.39966318, 0.3452057, 0.32575592]","[12.305994, 1.6363031, 1.0638362, 0.78910995, 0.63033736, 0.5169439, 0.43859616, 0.3815927, 0.34614044, 0.31421015]",two_encoder,0.009889674765648913,1.6256168133734434,3.939992114231214,0.4,3.1266666666666665,1.0
GunPoint,10,20,0.0001,"[64, 32, 16]",False,"[5, 5, 5]",False,"[11.112934, 1.3007476, 0.8985364, 0.71313053, 0.5916446, 0.48042464, 0.4057518, 0.35944697, 0.3252493, 0.304366]","[72.42002, 1.3320891, 0.90821064, 0.6801648, 0.5753688, 0.48992163, 0.41249266, 0.39079824, 0.33840117, 0.31214347]","[11.106802, 1.3007442, 0.8985355, 0.71313405, 0.5916462, 0.48042375, 0.40575108, 0.35944387, 0.3252479, 0.30436522]",two_encoder,0.008315254048070372,1.2213595784924873,2.644926661418662,0.4,3.1866666666666665,1.0
GunPoint,10,20,0.0002,"[64, 32, 16]",True,"[5, 5, 5]",False,"[12.884414, 1.6139525, 0.9485866, 0.7009698, 0.5671735, 0.4885482, 0.44065085, 0.3797176, 0.34462354, 0.31283334]","[55.74372, 1.1717991, 0.8027188, 0.5931075, 0.48894036, 0.43024993, 0.38862658, 0.33325082, 0.2927442, 0.26227736]","[12.875836, 1.614041, 0.9486157, 0.70099115, 0.56718916, 0.48855987, 0.44066128, 0.3797269, 0.34463388, 0.3128435]",two_encoder,0.008625901272825894,0.6835251528892451,0.8166140184530544,0.42,3.3,1.0
GunPoint,10,20,0.0002,"[64, 32, 16]",False,"[5, 5, 5]",False,"[10.734476, 1.4183204, 0.9829444, 0.7227073, 0.58126104, 0.5015458, 0.44340423, 0.40398186, 0.36295348, 0.3317614]","[66.0346, 1.4934337, 0.9776038, 0.77797043, 0.6285641, 0.5500885, 0.4791814, 0.4351988, 0.40070942, 0.3588033]","[10.72341, 1.4183044, 0.98294544, 0.722696, 0.58125156, 0.50153613, 0.44339713, 0.40397558, 0.36294582, 0.33175606]",two_encoder,0.009560622294559102,1.2823269683173124,2.979075160369354,0.44,3.1066666666666665,1.0
GunPoint,10,20,0.0002,"[64, 32, 16]",True,"[5, 5, 5]",False,"[14.45246, 2.0931756, 1.2079432, 0.901816, 0.72778434, 0.60989624, 0.5276434, 0.4568622, 0.39843875, 0.3617937]","[58.978416, 1.2081777, 0.76422954, 0.5897474, 0.4913772, 0.3912949, 0.35071158, 0.32171008, 0.2872216, 0.27159747]","[14.443548, 2.0933528, 1.2080321, 0.9018782, 0.7278318, 0.60994023, 0.52767867, 0.45688912, 0.39846084, 0.3618118]",two_encoder,0.017026072843295943,0.8962205243351639,1.3948411626145498,0.4666666666666667,3.2133333333333334,1.0
GunPoint,10,20,0.0002,"[64, 32, 16]",False,"[5, 5, 5]",False,"[9.895519, 1.3420433, 0.9236643, 0.69605607, 0.557492, 0.46681446, 0.4152269, 0.36980775, 0.34086448, 0.31379455]","[81.26521, 1.8832917, 1.2527194, 0.94736326, 0.75110936, 0.6049156, 0.5640708, 0.47357157, 0.42128906, 0.3914668]","[9.88124, 1.341935, 0.92359877, 0.696006, 0.5574531, 0.46678686, 0.415197, 0.36978695, 0.3408484, 0.31377906]",two_encoder,0.010748788811699076,1.231951462080817,2.45270512541972,0.38,2.973333333333333,1.0
GunPoint,10,20,0.0002,"[64, 32, 16]",True,"[5, 5, 5]",False,"[14.869706, 1.4201846, 0.94686043, 0.7408928, 0.6179692, 0.5095632, 0.4272708, 0.37431985, 0.3359461, 0.3019898]","[79.56311, 1.3829477, 0.98238057, 0.7704182, 0.65667975, 0.54359305, 0.47269088, 0.42543817, 0.40071657, 0.34746826]","[14.856765, 1.4201924, 0.94685334, 0.74088705, 0.61796135, 0.5095563, 0.42726183, 0.37430963, 0.33593318, 0.30198067]",two_encoder,0.008350661922273073,0.7154935988296237,0.9276016452183048,0.43333333333333335,3.473333333333333,1.0
GunPoint,10,20,0.0002,"[64, 32, 16]",False,"[5, 5, 5]",False,"[12.009886, 1.4752747, 1.0470821, 0.8278346, 0.7135976, 0.6239403, 0.53471124, 0.46905506, 0.42769286, 0.38605043]","[74.32509, 1.5166754, 0.9652547, 0.7441572, 0.5993548, 0.53458047, 0.4337299, 0.37267953, 0.34023437, 0.30741435]","[11.997422, 1.4752666, 1.0470988, 0.82785136, 0.7136205, 0.62395793, 0.5347313, 0.4690742, 0.42771035, 0.3860661]",two_encoder,0.013194860634465818,1.1482072701771007,2.035232588077797,0.3933333333333333,3.013333333333333,1.0
GunPoint,10,20,0.0005,"[64, 32, 16]",True,"[5, 5, 5]",False,"[11.710844, 1.432426, 0.90331566, 0.70058703, 0.5849855, 0.48720515, 0.42395929, 0.37451494, 0.34414038, 0.31237158]","[76.28897, 1.8462209, 1.1707064, 0.90801626, 0.75335383, 0.6419613, 0.5639683, 0.49857208, 0.46335536, 0.40546215]","[11.678542, 1.4322189, 0.90318197, 0.70048314, 0.58490145, 0.4871278, 0.4238894, 0.37445283, 0.3440808, 0.312325]",two_encoder,0.008248076187725089,1.1585105716532338,2.1623687894804826,0.38666666666666666,3.2866666666666666,1.0
GunPoint,10,20,0.0005,"[64, 32, 16]",False,"[5, 5, 5]",False,"[10.9664545, 1.1665094, 0.7816615, 0.6307472, 0.516202, 0.42944163, 0.37480333, 0.3291632, 0.2984816, 0.27467605]","[60.871956, 1.5349176, 1.0225275, 0.80204713, 0.65148747, 0.54485697, 0.46407208, 0.4118889, 0.39564076, 0.3520596]","[10.941491, 1.1663252, 0.781541, 0.63066155, 0.5161342, 0.42938393, 0.37475872, 0.3291218, 0.29843304, 0.27463728]",two_encoder,0.01098512879335131,0.5542756125087442,0.5442840846519944,0.4066666666666667,3.526666666666667,1.0
GunPoint,10,20,0.0005,"[64, 32, 16]",True,"[5, 5, 5]",False,"[13.2585125, 1.7395009, 1.0430325, 0.76391995, 0.62091297, 0.5301498, 0.45580748, 0.4053462, 0.36430594, 0.33538467]","[53.779205, 1.154961, 0.7601971, 0.5963922, 0.48967403, 0.43071568, 0.36555168, 0.3295495, 0.2828288, 0.2668363]","[13.238249, 1.7397934, 1.043174, 0.764004, 0.6209788, 0.5301995, 0.4558526, 0.40538403, 0.36434668, 0.33541894]",two_encoder,0.008915723097033606,1.816411714224024,4.57694392463869,0.4,3.7266666666666666,1.0
GunPoint,10,20,0.0005,"[64, 32, 16]",False,"[5, 5, 5]",False,"[10.036088, 1.3654971, 0.8888754, 0.658403, 0.5279668, 0.43410558, 0.37601605, 0.33150613, 0.29050228, 0.27065125]","[81.86508, 1.9848614, 1.3163855, 0.9689563, 0.8045357, 0.67592055, 0.5759714, 0.51439834, 0.4402918, 0.4307919]","[10.000162, 1.3651873, 0.8886616, 0.6582473, 0.52782845, 0.43398473, 0.37591612, 0.33141464, 0.2904273, 0.27057117]",two_encoder,0.014300151147080345,0.5027164179961784,0.4282193702969242,0.38,3.48,1.0
GunPoint,10,20,0.0005,"[64, 32, 16]",True,"[5, 5, 5]",False,"[15.262509, 1.8525579, 1.1026866, 0.82048845, 0.6542571, 0.5608873, 0.4880622, 0.42773747, 0.3747265, 0.33677197]","[84.67442, 1.9241081, 1.2732012, 0.9925596, 0.7819914, 0.6726679, 0.56164175, 0.5329047, 0.44421133, 0.41380268]","[15.227787, 1.8525219, 1.102601, 0.82040197, 0.6541931, 0.56083137, 0.48802543, 0.42768493, 0.3746916, 0.33673346]",two_encoder,0.016898165485742644,2.229409426183056,7.538832152269672,0.4066666666666667,3.3466666666666667,1.0
GunPoint,10,20,0.0005,"[64, 32, 16]",False,"[5, 5, 5]",False,"[14.570317, 1.5778906, 0.9661625, 0.7531541, 0.630278, 0.54463416, 0.47807884, 0.42768538, 0.3958113, 0.35344845]","[56.27684, 1.4911724, 0.97481614, 0.72442, 0.57980514, 0.49677658, 0.42042243, 0.38220862, 0.34589133, 0.31656745]","[14.549458, 1.5779344, 0.96615833, 0.75316876, 0.6303032, 0.54465806, 0.47810772, 0.42770803, 0.39583617, 0.3534669]",two_encoder,0.016062482731549393,0.7574641850530419,0.9668447851168508,0.37333333333333335,3.12,1.0
GunPoint,10,20,0.001,"[64, 32, 16]",True,"[5, 5, 5]",False,"[13.121876, 1.8344393, 1.1231902, 0.8239208, 0.6384872, 0.5274983, 0.47013253, 0.41307896, 0.38172066, 0.35066837]","[64.87231, 1.3467038, 0.91307175, 0.69840056, 0.5692314, 0.4776478, 0.4550215, 0.3962261, 0.36283013, 0.3253031]","[13.070078, 1.8349274, 1.1234004, 0.82404643, 0.63855654, 0.5275482, 0.47014764, 0.4130958, 0.38173974, 0.3506938]",two_encoder,0.009508491930746226,1.9904836348095696,6.886446604852157,0.4533333333333333,3.06,1.0
GunPoint,10,20,0.001,"[64, 32, 16]",False,"[5, 5, 5]",False,"[11.281593, 1.3136852, 0.8814658, 0.68701226, 0.57994425, 0.4805758, 0.40996706, 0.35608605, 0.31908005, 0.29826176]","[72.07782, 1.5726902, 0.9870893, 0.7423603, 0.63156533, 0.52639246, 0.44993007, 0.38947266, 0.34480238, 0.33544374]","[11.220737, 1.3134257, 0.88135976, 0.68695676, 0.5798925, 0.48052996, 0.4099272, 0.3560525, 0.31905425, 0.2982246]",two_encoder,0.009544278053138344,1.4055371512527275,2.9219928763414815,0.4066666666666667,3.3333333333333335,1.0
GunPoint,10,20,0.001,"[64, 32, 16]",True,"[5, 5, 5]",False,"[11.550267, 1.6552964, 1.0510709, 0.75380754, 0.6027056, 0.5065295, 0.44497102, 0.4022413, 0.36433142, 0.33586547]","[67.016655, 1.2610941, 0.8334148, 0.62497896, 0.5223974, 0.4334408, 0.37689567, 0.34292775, 0.31553566, 0.27557838]","[11.49475, 1.6556906, 1.0512887, 0.7539366, 0.60278594, 0.5066027, 0.44503918, 0.4023006, 0.36438024, 0.33592588]",two_encoder,0.01029571092940684,0.7792642742031723,1.159629134792414,0.4066666666666667,3.2,1.0
GunPoint,10,20,0.001,"[64, 32, 16]",False,"[5, 5, 5]",False,"[10.97113, 1.3001976, 0.85923326, 0.6444163, 0.5084811, 0.42760134, 0.35965922, 0.3192389, 0.29367837, 0.26824623]","[75.78352, 1.7527092, 1.1692214, 0.86896926, 0.7138519, 0.59219325, 0.4996818, 0.44635934, 0.4089376, 0.35873988]","[10.906253, 1.2997442, 0.8589226, 0.6441913, 0.50827545, 0.4274365, 0.35951906, 0.31911162, 0.29356292, 0.2681556]",two_encoder,0.015642664190663378,1.2989532540922035,2.7717107765299582,0.37333333333333335,3.3466666666666667,1.0
GunPoint,10,20,0.001,"[64, 32, 16]",True,"[5, 5, 5]",False,"[14.806813, 1.8781259, 1.2249081, 0.93775344, 0.7448191, 0.63337433, 0.5441915, 0.45737135, 0.39519778, 0.35016638]","[65.005066, 1.357275, 0.8864275, 0.70255315, 0.54525924, 0.454809, 0.41885364, 0.36338064, 0.31193054, 0.316747]","[14.756558, 1.8786467, 1.2252471, 0.93798894, 0.7450188, 0.6335531, 0.54431707, 0.4574653, 0.39528108, 0.35019985]",two_encoder,0.012944672443573503,1.6672114313987016,4.635424157301616,0.41333333333333333,3.12,1.0
GunPoint,10,20,0.001,"[64, 32, 16]",False,"[5, 5, 5]",False,"[12.323706, 1.2157286, 0.78457004, 0.58704036, 0.48982722, 0.4204411, 0.3759454, 0.3416564, 0.31323647, 0.28871968]","[78.9629, 1.9412761, 1.3137695, 0.98019457, 0.7803049, 0.63893163, 0.5707785, 0.4844212, 0.43686238, 0.39090267]","[12.257003, 1.2150023, 0.7840406, 0.5866469, 0.48953646, 0.42022234, 0.3757504, 0.34151345, 0.31311274, 0.2886174]",two_encoder,0.007832969859822651,1.363858234738537,2.7350396789261793,0.38,3.3533333333333335,1.0
GunPoint,10,20,1e-05,"[64, 32, 16]",True,"[5, 5, 5]",False,"[16.349146, 2.0340548, 1.2532791, 0.9723192, 0.7778366, 0.6514151, 0.56861246, 0.508975, 0.45281523, 0.41235232]","[68.89594, 1.7381562, 1.1225996, 0.86733466, 0.7181246, 0.57209104, 0.5044998, 0.44131452, 0.40045902, 0.37165368]","[16.34862, 2.0340571, 1.2532802, 0.9723205, 0.77783734, 0.651416, 0.5686131, 0.5089756, 0.45281577, 0.41235292]",two_encoder,0.02862381060707018,0.5972307119283531,0.750293512683651,0.4266666666666667,3.0533333333333332,1.0
GunPoint,10,20,1e-05,"[64, 32, 16]",False,"[5, 5, 5]",False,"[9.987344, 1.3475167, 0.9358208, 0.69780743, 0.5595493, 0.45380896, 0.39043677, 0.34184495, 0.30644363, 0.28385758]","[67.18681, 1.5469002, 1.0003164, 0.7254951, 0.60302377, 0.5034976, 0.44181263, 0.38615024, 0.34056354, 0.3147112]","[9.986771, 1.3475145, 0.9358206, 0.69780725, 0.5595488, 0.45380846, 0.39043635, 0.34184444, 0.30644333, 0.2838573]",two_encoder,0.011983812042609463,1.4494427172701612,3.1758084024565787,0.37333333333333335,3.42,1.0
GunPoint,10,20,1e-05,"[64, 32, 16]",True,"[5, 5, 5]",False,"[16.802523, 2.070292, 1.296764, 0.98074967, 0.8112045, 0.707245, 0.61614615, 0.53871506, 0.48047075, 0.42736405]","[70.713844, 1.6391594, 1.0572355, 0.7699336, 0.66719854, 0.5902769, 0.5099264, 0.4426845, 0.39511696, 0.34113577]","[16.80198, 2.0702963, 1.2967668, 0.9807516, 0.811206, 0.707246, 0.61614716, 0.538716, 0.48047164, 0.42736483]",two_encoder,0.011826134464936222,1.4192507757861852,3.21334991319737,0.38,2.92,1.0
GunPoint,10,20,1e-05,"[64, 32, 16]",False,"[5, 5, 5]",False,"[11.216342, 1.4538037, 1.0244846, 0.76893115, 0.6406839, 0.551606, 0.48652005, 0.44382074, 0.40501246, 0.3761262]","[68.48944, 1.47859, 0.9920762, 0.76474375, 0.59239584, 0.50524336, 0.4234156, 0.3927932, 0.3574301, 0.3265964]","[11.215767, 1.4538037, 1.024485, 0.7689313, 0.6406842, 0.55160654, 0.48652056, 0.44382134, 0.4050131, 0.37612674]",two_encoder,0.011402972762033373,1.4117883532874815,2.7129848862088255,0.4533333333333333,3.006666666666667,1.0
GunPoint,10,20,1e-05,"[64, 32, 16]",True,"[5, 5, 5]",False,"[10.841916, 1.6898451, 1.0291848, 0.7562712, 0.6215266, 0.51391345, 0.44104657, 0.38191018, 0.34182137, 0.31087568]","[57.91699, 1.2714294, 0.79334205, 0.597302, 0.5134384, 0.44797727, 0.38939095, 0.3315692, 0.29784235, 0.28461048]","[10.841444, 1.6898494, 1.0291874, 0.7562729, 0.6215276, 0.5139141, 0.44104713, 0.3819107, 0.3418217, 0.310876]",two_encoder,0.010672506120188248,1.1619206746367114,2.3333120505763882,0.43333333333333335,3.2066666666666666,1.0
GunPoint,10,20,1e-05,"[64, 32, 16]",False,"[5, 5, 5]",False,"[11.05017, 1.2422512, 0.8597065, 0.6818629, 0.56583315, 0.48690507, 0.41382518, 0.37060773, 0.33250272, 0.30339527]","[96.75637, 1.9490936, 1.2800571, 0.9766392, 0.7857289, 0.66722137, 0.5355843, 0.48707637, 0.4215554, 0.3765473]","[11.049308, 1.2422441, 0.8597023, 0.68185985, 0.56583095, 0.48690337, 0.413824, 0.3706066, 0.33250183, 0.3033945]",two_encoder,0.01013202456517882,2.0215860161052643,5.766400003192624,0.4,2.9066666666666667,1.0
GunPoint,20,10,0.0001,"[64, 32, 16]",True,"[5, 5, 5]",False,"[34.107716, 5.457729, 3.3433397, 2.5115669, 2.0299454, 1.6301243, 1.4471297, 1.2323598, 1.0834324, 0.9834378, 0.88630325, 0.79645187, 0.78110486, 0.69716537, 0.62613046, 0.57574165, 0.5804269, 0.52421325, 0.48534685, 0.46624038]","[192.38782, 8.6566515, 4.2886343, 2.849455, 2.1765378, 1.739765, 1.5318773, 1.2539207, 1.0102812, 1.2943773, 1.071405, 1.0191737, 1.505397, 1.3038739, 1.1687174, 1.5223064, 2.3508778, 1.7094274, 1.7293342, 1.5876361]","[34.0919, 5.4574113, 3.3432438, 2.5115335, 2.0299306, 1.6301132, 1.4471214, 1.2323575, 1.08344, 0.9834066, 0.88628495, 0.7964298, 0.78103226, 0.6971047, 0.62607646, 0.57564723, 0.5802494, 0.52409464, 0.48522246, 0.46612826]",two_encoder,0.007859075745462478,0.91503940640951,1.2337166568007818,0.4066666666666667,3.5,1.0
GunPoint,20,10,0.1,"[64, 32, 16]",True,"[5, 5, 5]",False,"[60.051044, 6.083109, 3.3908398, 2.3808608, 1.8580039, 1.5245988, 1.3221582, 1.1311123, 0.9819338, 0.93261766, 0.82859135, 0.77947956, 0.7282195, 0.65249515, 0.9624859, 0.5518714, 0.5659002, 0.51847255, 0.5437138, 0.52444655]","[227.8644, 9.336995, 4.4609118, 2.6997623, 1.988667, 1.5095298, 1.3056871, 1.1786059, 1.0221924, 1.0205774, 0.92440426, 1.3493259, 1.2574054, 1.0304936, 4.4203076, 0.9211642, 1.0915055, 0.85942966, 1.5397044, 1.4352258]","[41.405083, 5.721565, 3.271943, 2.345428, 1.8434869, 1.5262725, 1.3239883, 1.1258355, 0.97746044, 0.92284447, 0.81794554, 0.7161634, 0.66942126, 0.6104953, 0.57828355, 0.5108389, 0.5074998, 0.48058856, 0.43304834, 0.42324892]",two_encoder,0.006725163149937323,1.062441376832735,1.6656829037016734,0.41333333333333333,3.506666666666667,1.0
GunPoint,20,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[18.462122, 1.8400171, 1.1760259, 0.8785566, 0.70156205, 0.59361094, 0.53011006, 0.48531815, 0.46601027, 0.41836613, 0.39875084, 0.37384912, 0.40813142, 0.43388087, 0.3298381, 0.40953577, 0.34048644, 0.38108557, 0.28649968, 0.25373346]","[92.04885, 2.5151784, 1.5292805, 1.2782917, 1.0340079, 0.8194952, 0.8137268, 0.7083859, 0.8544406, 0.6817333, 0.5271357, 0.51468736, 1.0307169, 1.5423949, 0.6514729, 1.5042503, 0.9031109, 1.4919529, 0.58619875, 0.45546803]","[10.285825, 1.765, 1.1367751, 0.83414125, 0.6646238, 0.56851286, 0.49859715, 0.4605331, 0.42285123, 0.38910314, 0.3844859, 0.35820037, 0.3389554, 0.3107128, 0.29410085, 0.28790098, 0.2779727, 0.25765586, 0.2531999, 0.2313186]",two_encoder,0.006679248267168417,2.643523628159191,8.435082993338021,0.43333333333333335,4.166666666666667,1.0
GunPoint,20,10,0.1,"[64, 32, 16]",True,"[5, 5, 5]",False,"[19.931221, 2.0247874, 1.3977393, 1.1068354, 0.8840286, 0.7519716, 0.6254717, 0.5565152, 0.489091, 0.44387966, 0.4017463, 0.39128172, 0.3577081, 0.3187198, 0.3228863, 0.39401054, 0.32325104, 0.24974553, 0.23351777, 0.2319869]","[69.91828, 1.8980715, 1.2742529, 0.9763812, 0.75288194, 0.6965125, 0.61349213, 0.67100596, 0.6313266, 0.6354725, 0.48081473, 0.6768998, 0.66717434, 0.53838086, 0.6100722, 1.609896, 0.96643156, 0.43256494, 0.3684567, 0.40078935]","[14.377109, 2.038867, 1.4114604, 1.12133, 0.89860064, 0.75813365, 0.62680286, 0.54379416, 0.47328717, 0.4225917, 0.39296097, 0.3595464, 0.32332295, 0.29431295, 0.29097664, 0.25891212, 0.25178653, 0.22943227, 0.2185245, 0.213231]",two_encoder,0.007699358038782918,3.133799124706402,12.053437000749753,0.4,3.7333333333333334,1.0
GunPoint,20,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[20.029238, 1.994347, 1.25578, 0.9486435, 0.75479436, 0.6648593, 0.59231466, 0.53584915, 0.50681657, 0.47293717, 0.43346915, 0.40705112, 0.37636858, 0.36692297, 0.3582731, 0.38568512, 0.3478547, 0.41626707, 0.30795556, 0.31252494]","[85.35955, 2.2584012, 1.4317808, 1.1270355, 0.84104055, 0.7629441, 0.7284555, 0.56397605, 0.60612077, 0.49551883, 0.47640732, 0.45125479, 0.37191716, 0.4235803, 0.37805167, 0.9044719, 0.5449667, 1.3571948, 0.4530825, 0.5437552]","[12.77032, 1.9650077, 1.2362244, 0.9288218, 0.74521136, 0.6539612, 0.57718796, 0.53272396, 0.4957828, 0.470428, 0.42869806, 0.40213946, 0.3768633, 0.36062768, 0.35607532, 0.32804215, 0.32595336, 0.3117195, 0.29183033, 0.28683266]",two_encoder,0.007139808696969893,1.2654749995384014,2.2429675192356533,0.4266666666666667,3.513333333333333,1.0
GunPoint,20,10,0.1,"[64, 32, 16]",True,"[5, 5, 5]",False,"[24.6495, 2.0842874, 1.3662212, 1.025414, 0.83723, 0.71890515, 0.61884946, 0.5576607, 0.50734955, 0.46692538, 0.43532667, 0.4059811, 0.38586593, 0.34406623, 0.33432534, 0.31122452, 0.29655543, 0.26514655, 0.26209858, 0.3091062]","[102.55421, 2.679082, 1.7554036, 1.2104911, 0.9718013, 0.82675415, 0.6799856, 0.64716303, 0.601496, 0.5806796, 0.53957605, 0.52999413, 0.5512866, 0.40776175, 0.42864543, 0.42432168, 0.44061607, 0.3400631, 0.3963074, 1.0003654]","[15.993428, 2.0182, 1.3229789, 1.0048493, 0.82227796, 0.7069215, 0.6120564, 0.54771584, 0.4968888, 0.45428622, 0.42374337, 0.39220202, 0.36748588, 0.33698902, 0.32384527, 0.29865807, 0.28054875, 0.2568225, 0.24718657, 0.2322996]",two_encoder,0.007367771272207534,2.867664905419713,11.17181454081524,0.41333333333333333,3.5866666666666664,1.0
GunPoint,20,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[19.06295, 1.7795994, 1.1829281, 0.8894648, 0.723758, 0.6436868, 0.57351875, 0.52120614, 0.4828575, 0.45909703, 0.42613047, 0.4191308, 0.37853825, 0.35813832, 0.33579162, 0.39315027, 0.35722664, 0.3520655, 0.34263283, 0.30122137]","[76.96818, 2.3868024, 1.5443379, 1.236124, 0.9199224, 0.8851275, 0.73076457, 0.6130593, 0.57497185, 0.57954186, 0.5422126, 0.6499834, 0.4646087, 0.4484302, 0.39137888, 1.1132421, 0.8244612, 0.93025297, 0.92770237, 0.6228126]","[12.629044, 1.7121315, 1.1427722, 0.85094714, 0.70196205, 0.61686, 0.5560471, 0.5110003, 0.4726224, 0.4457142, 0.4132326, 0.3934805, 0.3689748, 0.34810588, 0.32961527, 0.31314018, 0.30531177, 0.2878225, 0.27762508, 0.2654893]",two_encoder,0.007004939880157765,1.2043162106787382,1.9782473446766005,0.36666666666666664,3.72,1.0
GunPoint,20,10,0.2,"[64, 32, 16]",True,"[5, 5, 5]",False,"[28.800377, 1.9489696, 1.2549018, 0.9432857, 0.7690866, 0.6535262, 0.56246865, 0.5118252, 0.46763268, 0.4468863, 0.41967902, 0.38979432, 0.3931087, 0.3703292, 0.36045322, 0.3292447, 0.30306855, 0.29521197, 0.3591047, 0.386441]","[85.45035, 2.259693, 1.5007468, 1.1488441, 0.9701487, 0.78249735, 0.6644701, 0.60904795, 0.55015725, 0.5937214, 0.5544581, 0.5065293, 0.64014256, 0.6091369, 0.6460186, 0.5695196, 0.49956402, 0.53025776, 0.8723415, 1.0711159]","[14.637868, 1.8712888, 1.1934406, 0.8918964, 0.71882117, 0.62128335, 0.53696847, 0.48751926, 0.44700134, 0.41017777, 0.3859842, 0.36061072, 0.33135012, 0.31062722, 0.2890618, 0.26917577, 0.2539447, 0.23645037, 0.23079526, 0.21527232]",two_encoder,0.006805019331602352,2.483147627025699,7.862462241525611,0.43333333333333335,3.526666666666667,1.0
GunPoint,20,10,0.2,"[64, 32, 16]",False,"[5, 5, 5]",False,"[28.571789, 1.7345394, 1.2036844, 0.922218, 0.78333706, 0.67226285, 0.5716424, 0.52760684, 0.50203824, 0.46591157, 0.4517908, 0.43636203, 0.4003927, 0.43279472, 0.34412813, 0.31106517, 0.35540974, 0.39110065, 0.28956673, 0.28292888]","[98.13405, 2.6225493, 1.85154, 1.4088186, 1.2326977, 1.0322651, 0.8130934, 0.7654115, 0.7734512, 0.71256375, 0.724044, 0.7314951, 0.63077563, 0.8508585, 0.4868145, 0.3714593, 0.63613236, 0.8426658, 0.41439524, 0.41244337]","[11.181214, 1.5125386, 1.0417202, 0.8005679, 0.6709969, 0.5822627, 0.5112796, 0.4681555, 0.43418503, 0.40424865, 0.38372737, 0.36257884, 0.34279698, 0.3282788, 0.3084565, 0.29596666, 0.2852291, 0.2782094, 0.25835964, 0.25055027]",two_encoder,0.006090046864816244,1.614979265176137,3.2411397691790738,0.3933333333333333,3.5933333333333333,1.0
GunPoint,20,10,0.2,"[64, 32, 16]",True,"[5, 5, 5]",False,"[28.348906, 2.1645567, 1.450353, 1.1109277, 0.90754247, 0.769725, 0.6626637, 0.5887192, 0.5194784, 0.47081953, 0.44120845, 0.404041, 0.39880797, 0.40810913, 0.35223523, 0.33996478, 0.33793813, 0.29008946, 0.33202115, 0.27384377]","[81.0721, 2.52072, 1.5031568, 1.1414176, 0.9257316, 0.801974, 0.67881095, 0.6312952, 0.55129665, 0.50337195, 0.52578413, 0.4672554, 0.560543, 0.6892439, 0.48876837, 0.50651217, 0.5619297, 0.3865145, 0.66462356, 0.42276523]","[15.168089, 2.075517, 1.4371516, 1.1033051, 0.90299547, 0.76166284, 0.6586268, 0.57807523, 0.51152366, 0.46268135, 0.42006454, 0.38823745, 0.35837427, 0.3378254, 0.318102, 0.29832807, 0.28194028, 0.26598325, 0.2488706, 0.23661329]",two_encoder,0.0059316829275926405,1.6056301857523523,3.5802258475959245,0.38666666666666666,3.7066666666666666,1.0
GunPoint,20,10,0.2,"[64, 32, 16]",False,"[5, 5, 5]",False,"[28.293987, 1.8189836, 1.1773732, 0.89896196, 0.7600441, 0.64919573, 0.58201736, 0.5377834, 0.4901013, 0.45358357, 0.42792055, 0.40276662, 0.38891158, 0.40302303, 0.37230426, 0.36438414, 0.38883895, 0.32697895, 0.34576693, 0.51615006]","[91.12274, 2.2467089, 1.4430635, 1.0803427, 0.9353986, 0.7531797, 0.65664923, 0.6154946, 0.5429579, 0.50994307, 0.47964314, 0.44515353, 0.44114447, 0.5417643, 0.47715428, 0.48992062, 0.65208125, 0.4361797, 0.5427445, 1.4662427]","[12.586785, 1.7120508, 1.1109499, 0.8536169, 0.7162058, 0.6231996, 0.5633591, 0.51835555, 0.47688714, 0.43949372, 0.41498992, 0.39216986, 0.3758532, 0.3683375, 0.34609175, 0.33300003, 0.32302818, 0.29967874, 0.29652265, 0.27862677]",two_encoder,0.0056650671822686,2.0053800230929384,5.253770333078735,0.4,3.933333333333333,1.0
